Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[85]     0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [85]
                0.00    0.00       7/7           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [87]
                0.00    0.00       7/5000083     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [104]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [87]
[86]     0.0    0.00    0.00       7         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [86]
                0.00    0.00       7/7           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [84]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [85]
[87]     0.0    0.00    0.00       7         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [87]
                0.00    0.00       7/7           double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [86]
-----------------------------------------------
                0.00    0.00       7/7           double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [84]
[88]     0.0    0.00    0.00       7         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [88]
                0.00    0.00       7/2500033     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [59]
                0.00    0.00       7/7           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [164]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
[89]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [89]
                0.00    0.00       7/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [39]
                0.00    0.00       7/15          std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [143]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [91]
[90]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [89]
                0.00    0.00       7/5000083     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [104]
                0.00    0.00       7/15          std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [143]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [153]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [92]
[91]     0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [91]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
                0.00    0.00       7/8           std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [159]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [80]
[92]     0.0    0.00    0.00       7         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [92]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [91]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >&& std::forward<std::vector<double, std::allocator<double> > >(std::remove_reference<std::vector<double, std::allocator<double> > >::type&) [165]
                0.00    0.00       7/2500032     operator new(unsigned long, void*) [111]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[93]     0.0    0.00    0.00       1         printXMCInConsole(std::vector<double, std::allocator<double> >) [93]
                0.00    0.00       5/12548256     std::vector<double, std::allocator<double> >::operator[](unsigned long) [37]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [78]
[94]     0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::get_allocator() const [94]
                0.00    0.00       1/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [39]
                0.00    0.00       1/2500027     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [112]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [96]
[95]     0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [95]
                0.00    0.00       1/2500034     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [58]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [78]
[96]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [96]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [95]
-----------------------------------------------
                0.00    0.00 6000048/6000048     bool __gnu_cxx::operator!=<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > const&) [28]
[103]    0.0    0.00    0.00 6000048         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::base() const [103]
-----------------------------------------------
                0.00    0.00       2/5000083     std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [78]
                0.00    0.00       7/5000083     std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [85]
                0.00    0.00       7/5000083     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [90]
                0.00    0.00 2500026/5000083     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [8]
                0.00    0.00 2500041/5000083     std::vector<double, std::allocator<double> >::~vector() [14]
[104]    0.0    0.00    0.00 5000083         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [104]
-----------------------------------------------
                0.00    0.00 5000075/5000075     std::allocator<double>::~allocator() [38]
[105]    0.0    0.00    0.00 5000075         __gnu_cxx::new_allocator<double>::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00 5000068/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [39]
[106]    0.0    0.00    0.00 5000068         __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [106]
-----------------------------------------------
                0.00    0.00 2500026/5000052     std::vector<double, std::allocator<double> >::begin() const [47]
                0.00    0.00 2500026/5000052     std::vector<double, std::allocator<double> >::end() const [113]
[107]    0.0    0.00    0.00 5000052         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [107]
-----------------------------------------------
                0.00    0.00 5000052/5000052     std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [41]
[108]    0.0    0.00    0.00 5000052         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [108]
-----------------------------------------------
                0.00    0.00       4/2500039     void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [69]
                0.00    0.00       5/2500039     _ZNSt16allocator_traitsISaISt6vectorIdSaIdEEEE9constructIS2_IRKS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS3_PT_DpOS8_ [74]
                0.00    0.00       5/2500039     std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::__construct_helper<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>::type>::value, void>::type std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [73]
                0.00    0.00       5/2500039     _ZN9__gnu_cxx13new_allocatorISt6vectorIdSaIdEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [72]
                0.00    0.00 2500020/2500039     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [7]
[109]    0.0    0.00    0.00 2500039         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [109]
-----------------------------------------------
                0.00    0.00 2500033/2500033     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [59]
[110]    0.0    0.00    0.00 2500033         std::_Iter_base<double*, false>::_S_base(double*) [110]
-----------------------------------------------
                0.00    0.00       5/2500032     _ZN9__gnu_cxx13new_allocatorISt6vectorIdSaIdEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [72]
                0.00    0.00       7/2500032     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [92]
                0.00    0.00 2500020/2500032     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [7]
[111]    0.0    0.00    0.00 2500032         operator new(unsigned long, void*) [111]
-----------------------------------------------
                0.00    0.00       1/2500027     std::_Vector_base<double, std::allocator<double> >::get_allocator() const [94]
                0.00    0.00 2500026/2500027     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [8]
[112]    0.0    0.00    0.00 2500027         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [112]
-----------------------------------------------
                0.00    0.00 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [8]
[113]    0.0    0.00    0.00 2500026         std::vector<double, std::allocator<double> >::end() const [113]
                0.00    0.00 2500026/5000052     __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [107]
-----------------------------------------------
                0.00    0.00 2500026/2500026     double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [115]
[114]    0.0    0.00    0.00 2500026         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [114]
-----------------------------------------------
                0.00    0.00 2500026/2500026     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [23]
[115]    0.0    0.00    0.00 2500026         double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [115]
                0.00    0.00 2500026/2500026     double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [114]
-----------------------------------------------
                0.00    0.00 2500020/2500020     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
[116]    0.0    0.00    0.00 2500020         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [116]
-----------------------------------------------
                0.00    0.00       4/1000025     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [70]
                0.00    0.00       8/1000025     void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [69]
                0.00    0.00  500004/1000025     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
                0.00    0.00  500009/1000025     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [9]
[117]    0.0    0.00    0.00 1000025         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [117]
-----------------------------------------------
                0.00    0.00 1000015/1000015     std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [49]
[118]    0.0    0.00    0.00 1000015         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::~new_allocator() [118]
-----------------------------------------------
                0.00    0.00 1000012/1000012     std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [120]
[119]    0.0    0.00    0.00 1000012         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [119]
-----------------------------------------------
                0.00    0.00       2/1000012     std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [210]
                0.00    0.00  500004/1000012     std::allocator<std::vector<double, std::allocator<double> > > const std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_select<std::allocator<std::vector<double, std::allocator<double> > > const, void>(std::allocator<std::vector<double, std::allocator<double> > > const&, ...) [136]
                0.00    0.00  500006/1000012     std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<double, std::allocator<double> > > const&) [131]
[120]    0.0    0.00    0.00 1000012         std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [120]
                0.00    0.00 1000012/1000012     __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > > const&) [119]
-----------------------------------------------
                0.00    0.00  500004/1000008     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() const [50]
                0.00    0.00  500004/1000008     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [133]
[121]    0.0    0.00    0.00 1000008         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> > const* const&) [121]
-----------------------------------------------
                0.00    0.00       4/500024      void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [69]
                0.00    0.00      16/500024      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [193]
                0.00    0.00  500004/500024      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[122]    0.0    0.00    0.00  500024         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [122]
-----------------------------------------------
                0.00    0.00       8/500016      unsigned long std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_max_size<std::allocator<std::vector<double, std::allocator<double> > > const, void>(std::allocator<std::vector<double, std::allocator<double> > > const&, int) [156]
                0.00    0.00  500008/500016      __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [127]
[123]    0.0    0.00    0.00  500016         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [123]
-----------------------------------------------
                0.00    0.00       2/500014      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [210]
                0.00    0.00       8/500014      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [154]
                0.00    0.00  500004/500014      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[124]    0.0    0.00    0.00  500014         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [124]
-----------------------------------------------
                0.00    0.00       4/500013      void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [69]
                0.00    0.00  500009/500013      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~_Vector_base() [56]
[125]    0.0    0.00    0.00  500013         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [125]
                0.00    0.00  500008/500008      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [129]
-----------------------------------------------
                0.00    0.00  500008/500008      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [129]
[126]    0.0    0.00    0.00  500008         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00  500008/500008      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [130]
[127]    0.0    0.00    0.00  500008         __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [127]
                0.00    0.00  500008/500016      __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::max_size() const [123]
-----------------------------------------------
                0.00    0.00       4/500008      void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [69]
                0.00    0.00  500004/500008      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_create_storage(unsigned long) [134]
[128]    0.0    0.00    0.00  500008         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [128]
                0.00    0.00  500008/500008      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [130]
-----------------------------------------------
                0.00    0.00  500008/500008      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [125]
[129]    0.0    0.00    0.00  500008         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::deallocate(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, unsigned long) [129]
                0.00    0.00  500008/500008      __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00  500008/500008      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [128]
[130]    0.0    0.00    0.00  500008         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::allocate(std::allocator<std::vector<double, std::allocator<double> > >&, unsigned long) [130]
                0.00    0.00  500008/500008      __gnu_cxx::new_allocator<std::vector<double, std::allocator<double> > >::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       2/500006      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(std::allocator<std::vector<double, std::allocator<double> > > const&) [213]
                0.00    0.00  500004/500006      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [51]
[131]    0.0    0.00    0.00  500006         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<double, std::allocator<double> > > const&) [131]
                0.00    0.00  500006/1000012     std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [120]
-----------------------------------------------
                0.00    0.00  500004/500004      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[132]    0.0    0.00    0.00  500004         __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_select_on_copy(std::allocator<std::vector<double, std::allocator<double> > > const&) [132]
                0.00    0.00  500004/500004      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::select_on_container_copy_construction(std::allocator<std::vector<double, std::allocator<double> > > const&) [135]
-----------------------------------------------
                0.00    0.00  500004/500004      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [3]
[133]    0.0    0.00    0.00  500004         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [133]
                0.00    0.00  500004/1000008     __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::__normal_iterator(std::vector<double, std::allocator<double> > const* const&) [121]
-----------------------------------------------
                0.00    0.00  500004/500004      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_base(unsigned long, std::allocator<std::vector<double, std::allocator<double> > > const&) [51]
[134]    0.0    0.00    0.00  500004         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_create_storage(unsigned long) [134]
                0.00    0.00  500004/500008      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [128]
-----------------------------------------------
                0.00    0.00  500004/500004      __gnu_cxx::__alloc_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_select_on_copy(std::allocator<std::vector<double, std::allocator<double> > > const&) [132]
[135]    0.0    0.00    0.00  500004         std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::select_on_container_copy_construction(std::allocator<std::vector<double, std::allocator<double> > > const&) [135]
                0.00    0.00  500004/500004      std::allocator<std::vector<double, std::allocator<double> > > const std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_select<std::allocator<std::vector<double, std::allocator<double> > > const, void>(std::allocator<std::vector<double, std::allocator<double> > > const&, ...) [136]
-----------------------------------------------
                0.00    0.00  500004/500004      std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::select_on_container_copy_construction(std::allocator<std::vector<double, std::allocator<double> > > const&) [135]
[136]    0.0    0.00    0.00  500004         std::allocator<std::vector<double, std::allocator<double> > > const std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_select<std::allocator<std::vector<double, std::allocator<double> > > const, void>(std::allocator<std::vector<double, std::allocator<double> > > const&, ...) [136]
                0.00    0.00  500004/1000012     std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [120]
-----------------------------------------------
                0.00    0.00      81/81          void std::swap<double*>(double*&, double*&) [140]
[137]    0.0    0.00    0.00      81         std::remove_reference<double*&>::type&& std::move<double*&>(double*&) [137]
-----------------------------------------------
                0.00    0.00       5/40          generateXVector() [229]
                0.00    0.00       5/40          printXInConsole(std::vector<int, std::allocator<int> >) [230]
                0.00    0.00      30/40          getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [52]
[138]    0.0    0.00    0.00      40         std::vector<int, std::allocator<int> >::operator[](unsigned long) [138]
-----------------------------------------------
                0.00    0.00      36/36          void std::swap<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*&, std::vector<double, std::allocator<double> >*&) [147]
[139]    0.0    0.00    0.00      36         std::remove_reference<std::vector<double, std::allocator<double> >*&>::type&& std::move<std::vector<double, std::allocator<double> >*&>(std::vector<double, std::allocator<double> >*&) [139]
-----------------------------------------------
                0.00    0.00      27/27          std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [153]
