Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/2500039     std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [111]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&) [76]
[75]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [75]
                0.00    0.00       2/500009      std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [10]
                0.00    0.00       2/2           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [85]
                0.00    0.00       4/4           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_Vector_impl&) [194]
                0.00    0.00       4/1000025     std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [122]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(std::allocator<std::vector<double, std::allocator<double> > > const&) [216]
                0.00    0.00       2/1000015     std::allocator<std::vector<double, std::allocator<double> > >::~allocator() [124]
                0.00    0.00       2/2           void std::__alloc_on_move<std::allocator<std::vector<double, std::allocator<double> > > >(std::allocator<std::vector<double, std::allocator<double> > >&, std::allocator<std::vector<double, std::allocator<double> > >&) [220]
-----------------------------------------------
                0.00    0.00       1/2           getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
                0.00    0.00       1/2           main [1]
[76]     0.0    0.00    0.00       2         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&) [76]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [75]
                0.00    0.00       2/2           std::remove_reference<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>::type&& std::move<std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&>(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&) [225]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[77]     0.0    0.00    0.00       1         printMatrixInConsole(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [77]
                0.00    0.00      30/11667546     std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
                0.00    0.00      30/11667511     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [33]
-----------------------------------------------
                0.00    0.00       1/1           getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
[78]     0.0    0.00    0.00       1         getMaxSumInMatrixByCol(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [78]
                0.00    0.00      25/11667546     std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
                0.00    0.00      25/11667511     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [33]
                0.00    0.00       5/11          int const& std::max<int>(int const&, int const&) [150]
-----------------------------------------------
                0.00    0.00       1/1           getMatrixForVangrancy(std::vector<int, std::allocator<int> >) [58]
[79]     0.0    0.00    0.00       1         getMaxSumInMatrixByRow(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [79]
                0.00    0.00      25/11667546     std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
                0.00    0.00      25/11667511     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [33]
                0.00    0.00       5/11          int const& std::max<int>(int const&, int const&) [150]
-----------------------------------------------
                0.00    0.00       1/7           getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
                0.00    0.00       1/7           main [1]
                0.00    0.00       5/7           generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [59]
[80]     0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [80]
                0.00    0.00       7/2500033     std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [25]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [164]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [82]
[81]     0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [81]
                0.00    0.00       7/7           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [89]
                0.00    0.00       7/5000059     std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [36]
                0.00    0.00      11/11          bool std::operator!=<std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*> const&, std::move_iterator<std::vector<double, std::allocator<double> >*> const&) [152]
                0.00    0.00       7/7           std::move_iterator<std::vector<double, std::allocator<double> >*>::operator*() const [160]
                0.00    0.00       7/7           std::move_iterator<std::vector<double, std::allocator<double> >*>::operator++() [162]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [83]
[82]     0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [82]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [81]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [84]
[83]     0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [83]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::uninitialized_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [82]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [61]
[84]     0.0    0.00    0.00       4         std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [84]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >* std::__uninitialized_copy_a<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [83]
                0.00    0.00       8/8           std::move_iterator<std::vector<double, std::allocator<double> >*> std::__make_move_if_noexcept_iterator<std::vector<double, std::allocator<double> >*, std::move_iterator<std::vector<double, std::allocator<double> >*> >(std::vector<double, std::allocator<double> >*) [157]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [75]
[85]     0.0    0.00    0.00       2         std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::get_allocator() const [85]
                0.00    0.00       2/500014      std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() const [47]
                0.00    0.00       2/1000012     std::allocator<std::vector<double, std::allocator<double> > >::allocator(std::allocator<std::vector<double, std::allocator<double> > > const&) [126]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [87]
[86]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [86]
                0.00    0.00       7/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [26]
                0.00    0.00       7/15          std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [145]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [88]
[87]     0.0    0.00    0.00       7         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [87]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double>&&) [86]
                0.00    0.00       7/5000083     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [102]
                0.00    0.00       7/15          std::remove_reference<std::allocator<double>&>::type&& std::move<std::allocator<double>&>(std::allocator<double>&) [145]
                0.00    0.00       7/9           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [155]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [89]
[88]     0.0    0.00    0.00       7         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [88]
                0.00    0.00       7/7           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [87]
                0.00    0.00       7/8           std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [158]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*>(std::move_iterator<std::vector<double, std::allocator<double> >*>, std::move_iterator<std::vector<double, std::allocator<double> >*>, std::vector<double, std::allocator<double> >*) [81]
[89]     0.0    0.00    0.00       7         void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [89]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> >&&) [88]
                0.00    0.00       7/7           std::vector<double, std::allocator<double> >&& std::forward<std::vector<double, std::allocator<double> > >(std::remove_reference<std::vector<double, std::allocator<double> > >::type&) [169]
                0.00    0.00       7/2500032     operator new(unsigned long, void*) [117]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [91]
[90]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
                0.00    0.00       1/2500041     std::vector<double, std::allocator<double> >::~vector() [20]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::get_allocator() const [93]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [95]
                0.00    0.00       2/9           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_M_swap_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&) [155]
                0.00    0.00       2/5000083     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [102]
                0.00    0.00       1/5000075     std::allocator<double>::~allocator() [104]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<double> >(std::allocator<double>&, std::allocator<double>&) [240]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[91]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> >&&) [91]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
                0.00    0.00       1/8           std::remove_reference<std::vector<double, std::allocator<double> >&>::type&& std::move<std::vector<double, std::allocator<double> >&>(std::vector<double, std::allocator<double> >&) [158]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[92]     0.0    0.00    0.00       1         printXMCInConsole(std::vector<double, std::allocator<double> >) [92]
                0.00    0.00       5/11667546     std::vector<double, std::allocator<double> >::operator[](unsigned long) [24]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
[93]     0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::get_allocator() const [93]
                0.00    0.00       1/5000068     std::allocator<double>::allocator(std::allocator<double> const&) [26]
                0.00    0.00       1/2500027     std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [118]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [95]
[94]     0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [94]
                0.00    0.00       1/2500034     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [41]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
[95]     0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::vector(std::allocator<double> const&) [95]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::allocator<double> const&) [94]
-----------------------------------------------
                0.00    0.00       2/5000083     std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
                0.00    0.00       7/5000083     std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&) [164]
                0.00    0.00       7/5000083     std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [87]
                0.00    0.00 2500026/5000083     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
                0.00    0.00 2500041/5000083     std::vector<double, std::allocator<double> >::~vector() [20]
[102]    0.0    0.00    0.00 5000083         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [102]
-----------------------------------------------
                0.00    0.00 5000075/5000075     std::allocator<double>::~allocator() [104]
[103]    0.0    0.00    0.00 5000075         __gnu_cxx::new_allocator<double>::~new_allocator() [103]
-----------------------------------------------
                0.00    0.00       1/5000075     getXVectorMC(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >) [2]
                0.00    0.00       1/5000075     main [1]
                0.00    0.00       1/5000075     std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [90]
                0.00    0.00       5/5000075     generateMatrixForVangrancy(std::vector<int, std::allocator<int> >) [59]
                0.00    0.00 2500026/5000075     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
                0.00    0.00 2500041/5000075     std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
[104]    0.0    0.00    0.00 5000075         std::allocator<double>::~allocator() [104]
                0.00    0.00 5000075/5000075     __gnu_cxx::new_allocator<double>::~new_allocator() [103]
-----------------------------------------------
                0.00    0.00 5000052/5000052     std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [38]
[105]    0.0    0.00    0.00 5000052         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [105]
-----------------------------------------------
                0.00    0.00 5000052/5000052     std::_Miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [39]
[106]    0.0    0.00    0.00 5000052         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, false>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [106]
-----------------------------------------------
                0.00    0.00 2500041/2500041     void std::_Destroy<double*>(double*, double*) [109]
[107]    0.0    0.00    0.00 2500041         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [107]
-----------------------------------------------
                0.00    0.00 2500041/2500041     std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [19]
[108]    0.0    0.00    0.00 2500041         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [108]
                0.00    0.00 2500041/5000075     std::allocator<double>::~allocator() [104]
-----------------------------------------------
                0.00    0.00 2500041/2500041     void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [110]
[109]    0.0    0.00    0.00 2500041         void std::_Destroy<double*>(double*, double*) [109]
                0.00    0.00 2500041/2500041     void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [107]
-----------------------------------------------
                0.00    0.00 2500041/2500041     std::vector<double, std::allocator<double> >::~vector() [20]
[110]    0.0    0.00    0.00 2500041         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [110]
                0.00    0.00 2500041/2500041     void std::_Destroy<double*>(double*, double*) [109]
-----------------------------------------------
                0.00    0.00       4/2500039     void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [61]
                0.00    0.00       5/2500039     _ZNSt16allocator_traitsISaISt6vectorIdSaIdEEEE9constructIS2_IRKS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS3_PT_DpOS8_ [74]
                0.00    0.00       5/2500039     std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::__construct_helper<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>::type>::value, void>::type std::allocator_traits<std::allocator<std::vector<double, std::allocator<double> > > >::_S_construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::allocator<std::vector<double, std::allocator<double> > >&, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [73]
                0.00    0.00       5/2500039     _ZN9__gnu_cxx13new_allocatorISt6vectorIdSaIdEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [72]
                0.00    0.00 2500020/2500039     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [8]
[111]    0.0    0.00    0.00 2500039         std::vector<double, std::allocator<double> > const& std::forward<std::vector<double, std::allocator<double> > const&>(std::remove_reference<std::vector<double, std::allocator<double> > const&>::type&) [111]
-----------------------------------------------
                0.00    0.00 2500033/2500033     std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [44]
[112]    0.0    0.00    0.00 2500033         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [112]
-----------------------------------------------
                0.00    0.00 2500033/2500033     std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [45]
[113]    0.0    0.00    0.00 2500033         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [113]
                0.00    0.00 2500033/2500033     __gnu_cxx::new_allocator<double>::max_size() const [114]
-----------------------------------------------
                0.00    0.00 2500033/2500033     __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [113]
[114]    0.0    0.00    0.00 2500033         __gnu_cxx::new_allocator<double>::max_size() const [114]
-----------------------------------------------
                0.00    0.00 2500033/2500033     std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [116]
[115]    0.0    0.00    0.00 2500033         std::_Iter_base<double*, false>::_S_base(double*) [115]
-----------------------------------------------
                0.00    0.00       7/2500033     double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [168]
                0.00    0.00 2500026/2500033     double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [21]
[116]    0.0    0.00    0.00 2500033         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [116]
                0.00    0.00 2500033/2500033     std::_Iter_base<double*, false>::_S_base(double*) [115]
-----------------------------------------------
                0.00    0.00       5/2500032     _ZN9__gnu_cxx13new_allocatorISt6vectorIdSaIdEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [72]
                0.00    0.00       7/2500032     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >&&) [89]
                0.00    0.00 2500020/2500032     void std::_Construct<std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > const&) [8]
[117]    0.0    0.00    0.00 2500032         operator new(unsigned long, void*) [117]
-----------------------------------------------
                0.00    0.00       1/2500027     std::_Vector_base<double, std::allocator<double> >::get_allocator() const [93]
                0.00    0.00 2500026/2500027     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[118]    0.0    0.00    0.00 2500027         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [118]
-----------------------------------------------
                0.00    0.00 2500026/2500026     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [7]
[119]    0.0    0.00    0.00 2500026         std::vector<double, std::allocator<double> >::size() const [119]
-----------------------------------------------
                0.00    0.00 2500020/2500020     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
[120]    0.0    0.00    0.00 2500020         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator++() [120]
-----------------------------------------------
                0.00    0.00 2500020/2500020     std::vector<double, std::allocator<double> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> >*) [4]
[121]    0.0    0.00    0.00 2500020         __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >::operator*() const [121]
-----------------------------------------------
                0.00    0.00       4/1000025     std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_move_assign(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&, std::integral_constant<bool, true>) [75]
                0.00    0.00       8/1000025     void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_emplace_back_aux<std::vector<double, std::allocator<double> > const&>(std::vector<double, std::allocator<double> > const&) [61]
